UserGestureID,UserID,GestureID,GestureData,CreationDate,UpdationDate
329,9004801107,1,"579 137 217,546 129 398,498 139 585,482 176 786,502 213 936,548 237 1100,610 266 1249,640 297 1363,664 351 1499,665 399 1666,620 430 1817,559 413 1974,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0,6 28 0","2023-02-26 15:56:35","2023-02-26 15:56:35"
330,9004801107,1,"559 137 260,497 136 434,446 176 588,468 226 762,560 265 921,651 298 1086,698 387 1307,601 428 1501,517 406 1643,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0,11 34 0","2023-02-26 15:56:42","2023-02-26 15:56:42"
331,9004801107,2,"491 144 407,416 191 510,398 273 723,464 371 915,551 424 1087,657 435 1278,730 409 1465,757 328 1679,735 236 1902,659 151 2137,589 130 2084,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0,69 42 0","2023-02-26 15:56:59","2023-02-26 15:56:59"
332,9004801107,2,"454 147 318,401 255 545,462 362 756,567 426 930,680 427 1103,746 348 1345,739 254 1606,666 176 1860,580 126 1937,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0,14 -10 0","2023-02-26 15:57:07","2023-02-26 15:57:07"
333,9004801107,2,"449 165 343,391 280 562,444 372 827,577 442 1070,705 416 1320,760 309 1671,710 201 2002,659 145 2332,575 122 2100,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0,51 -5 0","2023-02-26 15:57:17","2023-02-26 15:57:17"
334,9004801107,2,"430 147 416,370 273 641,444 399 961,587 448 1227,710 425 1498,777 310 1851,718 196 2281,595 128 2521,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0,8 -19 0","2023-02-26 15:57:27","2023-02-26 15:57:27"
335,9004801107,2,"509 118 1334,389 248 660,439 385 1046,560 455 1425,691 427 1856,762 328 2285,755 232 2726,710 158 3183,618 117 3691,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0,41 -26 0","2023-02-26 15:57:38","2023-02-26 15:57:38"
336,9004801107,2,"374 255 628,443 406 980,606 463 1371,741 375 1754,773 216 2150,631 101 2624,483 108 1961,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0,-35 3 0","2023-02-26 15:57:49","2023-02-26 15:57:49"
337,9004801107,2,"354 272 573,444 436 958,642 467 1364,794 285 1830,701 122 2305,518 85 1847,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0,51 -28 0","2023-02-26 15:57:59","2023-02-26 15:57:59"
338,9004801107,2,"427 170 489,397 328 887,533 447 1335,726 387 1835,740 204 2467,571 112 2672,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0,19 0 0","2023-02-26 15:58:09","2023-02-26 15:58:09"
339,9004801107,2,"467 131 1186,401 332 873,605 446 1463,761 270 2155,653 122 2918,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0,-11 -28 0","2023-02-26 15:58:20","2023-02-26 15:58:20"
340,9004801107,2,"513 138 1955,409 263 1089,485 405 1884,667 398 2572,740 239 3201,638 139 3850,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0,38 14 0","2023-02-26 15:58:33","2023-02-26 15:58:33"
341,9004801107,2,"373 311 828,536 452 1413,773 337 2140,708 148 2818,503 125 2021,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0,-14 7 0","2023-02-26 15:58:44","2023-02-26 15:58:44"
342,9004801107,2,"387 314 850,595 455 1546,757 222 2341,551 105 1652,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0,57 -13 0","2023-02-26 15:59:00","2023-02-26 15:59:00"
343,9004801107,2,"450 395 1012,718 401 1619,730 161 2257,443 162 2034,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0,-99 20 0","2023-02-26 15:59:12","2023-02-26 15:59:12"
344,9004801107,2,"431 156 1288,415 349 1513,648 436 2581,760 254 3635,625 117 4662,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0,-13 -18 0","2023-02-26 15:59:24","2023-02-26 15:59:24"
345,9004801107,2,"427 168 985,410 359 1718,634 432 2718,763 224 3743,604 110 4768,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0,1 3 0","2023-02-26 15:59:37","2023-02-26 15:59:37"
346,9004801107,2,"400 230 924,525 430 1850,753 297 2883,601 121 2793,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0,55 -8 0","2023-02-26 15:59:51","2023-02-26 15:59:51"
347,9004801107,2,"408 253 788,617 429 1696,672 154 2515,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0,52 -33 0","2023-02-26 16:09:43","2023-02-26 16:09:43"
348,9004801107,2,"440 281 683,659 394 1775,657 169 2849,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0,83 15 0","2023-02-26 16:09:55","2023-02-26 16:09:55"
349,9004801107,2,"395 264 1063,687 411 2243,661 127 2923,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0,82 -28 0","2023-02-26 16:10:07","2023-02-26 16:10:07"
350,9004801107,2,"478 399 1336,741 249 2462,506 130 1621,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0,20 5 0","2023-02-26 16:10:20","2023-02-26 16:10:20"
351,9004801107,2,"529 394 1063,618 154 1796,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0,29 -4 0","2023-02-26 16:10:32","2023-02-26 16:10:32"
352,9004801107,2,"463 335 1073,685 222 2345,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0,51 -6 0","2023-02-26 16:10:44","2023-02-26 16:10:44"
353,9004801107,2,"-82 200 1181,225 328 2383,161 47 2950,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0,-479 -99 0","2023-02-26 16:11:09","2023-02-26 16:11:09"
354,9004801107,2,"432 207 1426,633 441 2043,748 196 3371,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0,18 -15 0","2023-02-26 16:11:22","2023-02-26 16:11:22"
355,9004801107,2,"503 433 2194,758 241 3803,431 173 1831,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0,13 -3 0","2023-02-26 16:11:35","2023-02-26 16:11:35"
356,9004801107,2,"398 277 1337,685 419 2857,686 134 3606,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0,24 -11 0","2023-02-26 16:11:48","2023-02-26 16:11:48"
357,9004801107,2,"390 299 1344,661 440 2937,703 156 4340,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0,43 -1 0","2023-02-26 16:12:01","2023-02-26 16:12:01"
